Author,Study_ID,Effect_Size_ID,Study_Country,Study_Region,Biome,Study_System,Verts_Inverts_Plants,Verts_Inverts_Plants_Without_Pests,Functional_Groups,Orders,Taxa_Category_2,Biodiversity_Category,Heterogeneity_Measure,Heterogeneity_Mesure_Fine,Heterogeneity_Type,Heterogeneity,Heterogeneity_Type_L_C,Pearson_Correlation,Sample_Size,Scale,Scale_Cat
Le Féon et al. (2013),p57,sub737,France,"North of Rennes, Brittany, France (48◦36 N, 1◦32 W)",Temperate,"Multiple (cereals – maize, Zeamays, wheat, Triticum aestivum and barley, Hordeum vulgare)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.12908231,154,250_m_R,A_LocalScale
Le Féon et al. (2013),p57,sub738,France,"North of Rennes, Brittany, France (48◦36 N, 1◦32 W)",Temperate,"Multiple (cereals – maize, Zeamays, wheat, Triticum aestivum and barley, Hordeum vulgare)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.19984053,154,500_m_R,LandscapeScale_1
Le Féon et al. (2013),p57,sub739,France,"North of Rennes, Brittany, France (48◦36 N, 1◦32 W)",Temperate,"Multiple (cereals – maize, Zeamays, wheat, Triticum aestivum and barley, Hordeum vulgare)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.107508021,154,500_m_R,LandscapeScale_1
Le Féon et al. (2013),p57,sub740,France,"North of Rennes, Brittany, France (48◦36 N, 1◦32 W)",Temperate,"Multiple (cereals – maize, Zeamays, wheat, Triticum aestivum and barley, Hordeum vulgare)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.11372388,154,500_m_R,LandscapeScale_1
Marshall et al. (2006),p58,sub741,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1839985,42,100_m_R,A_LocalScale
Marshall et al. (2006),p58,sub742,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1996805,42,100_m_R,A_LocalScale
Marshall et al. (2006),p58,sub743,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.02768236,42,100_m_R,A_LocalScale
Marshall et al. (2006),p58,sub744,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.11374464,42,250_m_R,A_LocalScale
Marshall et al. (2006),p58,sub745,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.12473369,42,250_m_R,A_LocalScale
Marshall et al. (2006),p58,sub746,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.05551218,42,250_m_R,A_LocalScale
Marshall et al. (2006),p58,sub747,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.14998417,42,500_m_R,LandscapeScale_1
Marshall et al. (2006),p58,sub748,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1468003,42,500_m_R,LandscapeScale_1
Marshall et al. (2006),p58,sub749,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.06433719,42,500_m_R,LandscapeScale_1
Marshall et al. (2006),p58,sub750,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1000928,42,1000_m_R,LandscapeScale_2
Marshall et al. (2006),p58,sub751,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1258987,42,1000_m_R,LandscapeScale_2
Marshall et al. (2006),p58,sub752,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.07107369,42,1000_m_R,LandscapeScale_2
Marshall et al. (2006),p58,sub753,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1114721,42,2000_m_R,LandscapeScale_2
Marshall et al. (2006),p58,sub754,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1633585,42,2000_m_R,LandscapeScale_2
Marshall et al. (2006),p58,sub755,United Kingdom,Southern England,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1469497,42,2000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub756,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.3818119,32,100_m_R,A_LocalScale
Riedinger et al. (2015),p59,sub757,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.289037,32,100_m_R,A_LocalScale
Riedinger et al. (2015),p59,sub758,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2100322,32,100_m_R,A_LocalScale
Riedinger et al. (2015),p59,sub759,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.345448,32,250_m_R,A_LocalScale
Riedinger et al. (2015),p59,sub760,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.3019372,32,250_m_R,A_LocalScale
Riedinger et al. (2015),p59,sub761,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1614885,32,250_m_R,A_LocalScale
Riedinger et al. (2015),p59,sub762,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.08613282,32,500_m_R,LandscapeScale_1
Riedinger et al. (2015),p59,sub763,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.01259619,32,500_m_R,LandscapeScale_1
Riedinger et al. (2015),p59,sub764,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.07398068,32,500_m_R,LandscapeScale_1
Riedinger et al. (2015),p59,sub765,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1016445,32,1000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub766,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.105364601,32,1000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub767,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1157832,32,1000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub768,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.17137577,32,2000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub769,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.13565873,32,2000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub770,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.01757951,32,2000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub771,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.18169069,32,3000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub772,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1084055,32,3000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub773,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.13091517,32,3000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub774,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1102217,32,100_m_R,A_LocalScale
Riedinger et al. (2015),p59,sub775,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1406453,32,100_m_R,A_LocalScale
Riedinger et al. (2015),p59,sub776,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.02726941,32,100_m_R,A_LocalScale
Riedinger et al. (2015),p59,sub777,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1291656,32,250_m_R,A_LocalScale
Riedinger et al. (2015),p59,sub778,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1310708,32,250_m_R,A_LocalScale
Riedinger et al. (2015),p59,sub779,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.07363246,32,250_m_R,A_LocalScale
Riedinger et al. (2015),p59,sub780,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1266073,32,500_m_R,LandscapeScale_1
Riedinger et al. (2015),p59,sub781,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.06476791,32,500_m_R,LandscapeScale_1
Riedinger et al. (2015),p59,sub782,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.02639221,32,500_m_R,LandscapeScale_1
Riedinger et al. (2015),p59,sub783,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1218967,32,1000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub784,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.06585767,32,1000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub785,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.06302091,32,1000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub786,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1128051,32,2000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub787,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.08010783,32,2000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub788,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.08052427,32,2000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub789,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1317713,32,3000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub790,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1394722,32,3000_m_R,LandscapeScale_2
Riedinger et al. (2015),p59,sub791,Germany,Bavaria,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.16010188,32,3000_m_R,LandscapeScale_2
Scheper et al. (2015),p60,sub792,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.18199053,64,100_m_R,A_LocalScale
Scheper et al. (2015),p60,sub793,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.14029169,64,100_m_R,A_LocalScale
Scheper et al. (2015),p60,sub794,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.09890171,64,100_m_R,A_LocalScale
Scheper et al. (2015),p60,sub795,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2450466,64,250_m_R,A_LocalScale
Scheper et al. (2015),p60,sub796,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1699449,64,250_m_R,A_LocalScale
Scheper et al. (2015),p60,sub797,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1044233,64,250_m_R,A_LocalScale
Scheper et al. (2015),p60,sub798,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1941546,64,500_m_R,LandscapeScale_1
Scheper et al. (2015),p60,sub799,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1048588,64,500_m_R,LandscapeScale_1
Scheper et al. (2015),p60,sub800,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1239649,64,500_m_R,LandscapeScale_1
Scheper et al. (2015),p60,sub801,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1923287,64,1000_m_R,LandscapeScale_2
Scheper et al. (2015),p60,sub802,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1154238,64,1000_m_R,LandscapeScale_2
Scheper et al. (2015),p60,sub803,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.09018443,64,1000_m_R,LandscapeScale_2
Scheper et al. (2015),p60,sub804,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.01527908,64,100_m_R,A_LocalScale
Scheper et al. (2015),p60,sub805,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1031217,64,100_m_R,A_LocalScale
Scheper et al. (2015),p60,sub806,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1368796,64,100_m_R,A_LocalScale
Scheper et al. (2015),p60,sub807,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.08131791,64,250_m_R,A_LocalScale
Scheper et al. (2015),p60,sub808,Germany,Bavaria,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1133033,64,250_m_R,A_LocalScale
